id,en,zh,repair,reason
（他挥出致命一击，刘备眼前一黑，昏迷过去。刘备再次醒来时，已是清晨，坟墓雾气散去，周围一片寂静。他身上隐隐作痛，似被尸气侵蚀。）,"(He delivered a fatal blow, and Liu Bei's vision went dark as he lost consciousness. When Liu Bei awoke again, it was already dawn—the mist over the graves had dissipated, and the surroundings were eerily silent. A dull pain lingered in his body, as if tainted by the miasma of the dead.)",（他挥出致命一击，刘备眼前一黑，昏迷过去。刘备再次醒来时，已是清晨，坟墓雾气散去，周围一片寂静。他身上隐隐作痛，似被尸气侵蚀。）,"(He delivered a fatal blow, and Liu Bei's vision went dark as he lost consciousness. When Liu Bei awoke again, it was already dawn—the mist over the graves had dissipated, and the surroundings were eerily silent. A dull pain lingered in his body, as if tainted by the miasma of the dead.)",句式过长口型不匹配；原译评分7/10；英文玩家感受：能理解，但台词偏机器腔，朗读不够顺。
方才之事，似梦似真……陶谦之怨，果真深重。,What just happened seems both dream and reality... Tao Qian's resentment runs deep indeed.,方才之事，似梦似真……陶谦之怨，果真深重。,【无修改】,无明显问题；原译评分9/10；英文玩家感受：清楚自然，符合三国策略RPG语境。
（刘备低下了头，发现了陶谦的尸体已经回到棺材里，他的尸体已经腐烂，并且没有任何生机的迹象，事情好像已经解决，但好像并没有完美的解决..）,"(Liu Bei lowered his head and discovered Tao Qian's corpse had returned to the coffin. The body had already decayed, showing no signs of life. The matter seemed resolved, yet not perfectly resolved...)",（刘备低下了头，发现了陶谦的尸体已经回到棺材里，他的尸体已经腐烂，并且没有任何生机的迹象，事情好像已经解决，但好像并没有完美的解决..）,"(Liu Bei lowered his head and discovered Tao Qian's corpse had returned to the coffin. The body had already decayed, showing no signs of life. The matter seemed resolved, yet not perfectly resolved...)",句式过长口型不匹配；原译评分7/10；英文玩家感受：能理解，但台词偏机器腔，朗读不够顺。
(此地异动已解，需回禀陈登。),(The disturbance here has been resolved. Need to report back to Chen Deng.),(此地异动已解，需回禀陈登。),【无修改】,无明显问题；原译评分9/10；英文玩家感受：清楚自然，符合三国策略RPG语境。
主公，还有城中叛乱禀报...,"My Lord, there is also a report of rebellion in the city...",主公，还有城中叛乱禀报...,【无修改】,无明显问题；原译评分9/10；英文玩家感受：清楚自然，符合三国策略RPG语境。
徐州百姓，备未能安抚，竟至如此……,"The people of Xuzhou... I, Bei, have failed to bring them peace, and now it has come to this...",徐州百姓，备未能安抚，竟至如此……,【无修改】,无明显问题；原译评分9/10；英文玩家感受：清楚自然，符合三国策略RPG语境。
主公，民怨沸腾，城外乱民已破门而入。,"My lord, the people's resentment is boiling over. The rioters outside the city walls have already broken through the gates.",主公，民怨沸腾，城外乱民已破门而入。,【无修改】,无明显问题；原译评分9/10；英文玩家感受：清楚自然，符合三国策略RPG语境。
大哥，徐州已不可守！我们掩护你撤退..,"Brother, Xuzhou is lost! We'll cover your retreat...",大哥，徐州已不可守！我们掩护你撤退..,【无修改】,无明显问题；原译评分9/10；英文玩家感受：清楚自然，符合三国策略RPG语境。
民心尽失，徐州陷于暴乱，游戏结束。,"The people's hearts are lost, Xuzhou falls into chaos, game over.",民心尽失，徐州陷于暴乱，游戏结束。,【无修改】,无明显问题；原译评分9/10；英文玩家感受：清楚自然，符合三国策略RPG语境。
注意，因为你的{{GameManager.resideValue}}的支持度低于60，内部不稳，叛乱风险加剧！,"Warning! Your support level ({{GameManager.resideValue}}) has fallen below 60, causing internal instability and increased rebellion risk!",注意，因为你的{{GameManager.resideValue}}的支持度低于60，内部不稳，叛乱风险加剧！,【无修改】,无明显问题；原译评分9/10；英文玩家感受：清楚自然，符合三国策略RPG语境。
因为你的措施改善了{{GameManager.resideValue}}的关系。{{GameManager.resideValue}}结束敌对状态,Your actions have improved relations with {{GameManager.resideValue}}. {{GameManager.resideValue}} has ended hostilities.,因为你的措施改善了{{GameManager.resideValue}}的关系。{{GameManager.resideValue}}结束敌对状态,【无修改】,无明显问题；原译评分9/10；英文玩家感受：清楚自然，符合三国策略RPG语境。
别以为笼络就能让我们原谅你!,Don't think your flattery will make us forgive you!,别以为笼络就能让我们原谅你!,【无修改】,无明显问题；原译评分9/10；英文玩家感受：清楚自然，符合三国策略RPG语境。
你的措施还不足以结束{{GameManager.resideValue}}派敌对关系，再执行{{GameManager.resideValue2}}次能或许就有成效,Your actions are not enough to end the hostility with the {{GameManager.resideValue}} faction. Perhaps {{GameManager.resideValue2}} more attempts will yield results.,你的措施还不足以结束{{GameManager.resideValue}}派敌对关系，再执行{{GameManager.resideValue2}}次能或许就有成效,【无修改】,无明显问题；原译评分9/10；英文玩家感受：清楚自然，符合三国策略RPG语境。
吕布忠诚度低于80，其不满情绪高涨，可能对你发起掠夺！,"Lu Bu's loyalty is below 80, his discontent is rising, and he may launch a raid against you!",吕布忠诚度低于80，其不满情绪高涨，可能对你发起掠夺！,【无修改】,无明显问题；原译评分9/10；英文玩家感受：清楚自然，符合三国策略RPG语境。
民心低于60，民怨沸腾，民变风险加剧！,"Public support below 60, popular discontent boils over, risk of rebellion intensifies!",民心低于60，民怨沸腾，民变风险加剧！,"Public support below 60, popular discontent boils over, risk of rebellion intensifies!",术语缺失；原译评分6/10；英文玩家感受：能看懂大意，但会感觉术语混乱、不够像同一款游戏。
主公，徐州连年饥荒，百姓冲击官仓，珍贵器物被洗劫！,"My lord, years of famine in Xuzhou have driven the people to raid government granaries, and precious artifacts have been looted!",主公，徐州连年饥荒，百姓冲击官仓，珍贵器物被洗劫！,【无修改】,无明显问题；原译评分9/10；英文玩家感受：清楚自然，符合三国策略RPG语境。
因为民心低于60触发的负面事件，请尽快将民心提升到60以上,Negative event triggered due to Public Support below 60. Please raise Public Support above 60 as soon as possible.,因为民心低于60触发的负面事件，请尽快将民心提升到60以上,Negative event triggered due to Public Support below 60. Please raise Public Support above 60 as soon as possible.,轻微润色；原译评分8/10；英文玩家感受：基本自然，只会感到少量格式或用词不统一。
主公，苛税重赋激怒民心，百姓暴动，上街焚毁肆巷，城中沟渠、仓肆皆损！修缮需耗六百金,"My Lord, the heavy taxes have enraged the people! The citizens are rioting, burning shops in the streets. The city's canals and granaries are damaged! Repairs will cost 600 Coins.",主公，苛税重赋激怒民心，百姓暴动，上街焚毁肆巷，城中沟渠、仓肆皆损！修缮需耗六百金,【无修改】,无明显问题；原译评分9/10；英文玩家感受：清楚自然，符合三国策略RPG语境。
资金 -{{determineValue1}},Funds -{{determineValue1}},资金 -{{determineValue1}},【无修改】,无明显问题；原译评分9/10；英文玩家感受：清楚自然，符合三国策略RPG语境。
因为民心低于60触发的负面事件，请尽快将民心提升到60以上,Negative event triggered due to Public Support below 60. Please raise Public Support above 60 as soon as possible.,因为民心低于60触发的负面事件，请尽快将民心提升到60以上,Negative event triggered due to Public Support below 60. Please raise Public Support above 60 as soon as possible.,轻微润色；原译评分8/10；英文玩家感受：基本自然，只会感到少量格式或用词不统一。
主公，徭役繁重，百姓不堪重负，抛家弃田，逃入山林，徐州农桑荒废殆尽！,"My lord, the heavy corvee labor has become unbearable for the people. They abandon their homes and fields, fleeing into the mountains. The agriculture of Xuzhou lies in complete ruin!",主公，徭役繁重，百姓不堪重负，抛家弃田，逃入山林，徐州农桑荒废殆尽！,"My lord, the heavy corvee labor has become unbearable for the people. They abandon their homes and fields, fleeing into the mountains. The agriculture of Xuzhou lies in complete ruin!",句式过长口型不匹配；原译评分7/10；英文玩家感受：能理解，但台词偏机器腔，朗读不够顺。
