id,zh,ja,repair,reson
（陶谦的尸身逐渐崩解，化作一团黑雾消散，刘备清醒过来，发现自己躺在陶谦棺材旁，陶谦的尸体已经重新回到棺材，并且没有任何生机的迹象，不过刘备的手中多了一块血信。）,（陶谦的尸身逐渐崩解，化作一团黑雾消散，刘备清醒过来，发现自己躺在陶谦棺材旁，陶谦的尸体已经重新回到棺材，并且没有任何生机的迹象，不过刘备的手中多了一块血信。）,（陶謙の亡骸が徐々に崩れ、黒い霧となって消えていく。劉備は我に返り、自分が陶謙の棺の傍らに横たわっていることに気づく。陶謙の遺体は再び棺の中に戻っており、もはや命の気配はなかった。しかし、劉備の手には血のついた手紙が握られていた。）,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
吾知儿不肖，难守徐州，士族必取其性命。玄德若觉吾儿不可辅，便取而代之，唯求善待吾儿……,吾知儿不肖，难守徐州，士族必取其性命。玄德若觉吾儿不可辅，便取而代之，唯求善待吾儿……,我が子は不肖にて、徐州を守ることは難しく、士族たちは必ずやこれを奪い取るであろう。玄徳よ、もし我が子が輔けるに足りぬと感じたら、自らこれを取るがよい。ただ、我が子を大切に扱ってくれることを願うばかりだ……,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
陶谦，你放心，备定护你儿周全，徐州亦将安稳。,陶谦，你放心，备定护你儿周全，徐州亦将安稳。,陶謙、ご安心ください。備が必ずやお子様をお守りし、徐州も安泰に致します。,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
(此地异动已解，需回禀陈登。),(此地异动已解，需回禀陈登。),（この地の異変は解決した。陳登に報告せねば。）,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
刘备，你就这个本事？那你不配为徐州之主！,刘备，你就这个本事？那你不配为徐州之主！,劉備、これがお前の実力か？ それでは徐州の主にはふさわしくない！,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
（他挥出致命一击，刘备眼前一黑，昏迷过去。刘备再次醒来时，已是清晨，坟墓雾气散去，周围一片寂静。他身上隐隐作痛，似被尸气侵蚀。）,（他挥出致命一击，刘备眼前一黑，昏迷过去。刘备再次醒来时，已是清晨，坟墓雾气散去，周围一片寂静。他身上隐隐作痛，似被尸气侵蚀。）,（彼は致命の一撃を放ち、劉備の目の前が真っ暗になり、気を失った。劉備が再び目を覚ますと、すでに朝で、墓の霧は晴れ、周りは静まり返っていた。彼の体には鈍い痛みがあり、死の気に侵されたかのようだった。）,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
方才之事，似梦似真……陶谦之怨，果真深重。,方才之事，似梦似真……陶谦之怨，果真深重。,さきほどのことは、夢か現か……陶謙の怨み、まことに深し。,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
（刘备低下了头，发现了陶谦的尸体已经回到棺材里，他的尸体已经腐烂，并且没有任何生机的迹象，事情好像已经解决，但好像并没有完美的解决..）,（刘备低下了头，发现了陶谦的尸体已经回到棺材里，他的尸体已经腐烂，并且没有任何生机的迹象，事情好像已经解决，但好像并没有完美的解决..）,（劉備は頭を垂れ、陶謙の遺体が棺に戻っているのを見つけた。その遺体はすでに腐敗し、何の生気もない。事態は一応解決したようだが、完璧には解決していないようだった…）,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
(此地异动已解，需回禀陈登。),(此地异动已解，需回禀陈登。),（この地の異変は解決した。陳登に報告せねば。）,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
主公，还有城中叛乱禀报...,主公，还有城中叛乱禀报...,主君、城内で反乱の報告が…,主君、城内で反乱の報告が…,标点格式；原译评分8/10；日语玩家感受：基本自然，只会注意到少量格式或用词问题。
徐州百姓，备未能安抚，竟至如此……,徐州百姓，备未能安抚，竟至如此……,徐州の民、備が安んずることができず、かくの如き事態に至り……,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
主公，民怨沸腾，城外乱民已破门而入。,主公，民怨沸腾，城外乱民已破门而入。,主君、民の怒りが沸騰し、城外の乱民が門を破って侵入してきました。,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
大哥，徐州已不可守！我们掩护你撤退..,大哥，徐州已不可守！我们掩护你撤退..,兄上、徐州はもはや守れぬ！我らが殿を退却させよう…,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
民心尽失，徐州陷于暴乱，游戏结束。,民心尽失，徐州陷于暴乱，游戏结束。,民心尽く失い、徐州は暴動に陥り、ゲームオーバー。,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
注意，因为你的{{GameManager.resideValue}}的支持度低于60，内部不稳，叛乱风险加剧！,注意，因为你的{{GameManager.resideValue}}的支持度低于60，内部不稳，叛乱风险加剧！,注意：{{GameManager.resideValue}}の支持度が60未満のため、内部が不安定化し、反乱のリスクが高まっています！,注意：{{GameManager.resideValue}}の支持度が60未満のため、内部が不安定化し、反乱のリスクが高まっています！,术语冲突；原译评分6/10；日语玩家感受：能看懂大意，但会觉得术语不统一、不像同一款游戏。
因为你的措施改善了{{GameManager.resideValue}}的关系。{{GameManager.resideValue}}结束敌对状态,因为你的措施改善了{{GameManager.resideValue}}的关系。{{GameManager.resideValue}}结束敌对状态,あなたの施策により{{GameManager.resideValue}}との関係が改善されました。{{GameManager.resideValue}}との敵対状態が終了しました,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
别以为笼络就能让我们原谅你!,别以为笼络就能让我们原谅你!,籠絡すれば許されると思わないでくれ！,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
你的措施还不足以结束{{GameManager.resideValue}}派敌对关系，再执行{{GameManager.resideValue2}}次能或许就有成效,你的措施还不足以结束{{GameManager.resideValue}}派敌对关系，再执行{{GameManager.resideValue2}}次能或许就有成效,あなたの措置では{{GameManager.resideValue}}派との敵対関係を終結させるには不十分です。あと{{GameManager.resideValue2}}回実行すれば効果が現れるかもしれません,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
吕布忠诚度低于80，其不满情绪高涨，可能对你发起掠夺！,吕布忠诚度低于80，其不满情绪高涨，可能对你发起掠夺！,忠誠度が80未満の呂布は不満が高まり、略奪を仕掛けてくる可能性があります！,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
民心低于60，民怨沸腾，民变风险加剧！,民心低于60，民怨沸腾，民变风险加剧！,民心が60を下回り、民衆の不満が沸騰し、反乱の危険が高まっています！,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
主公，徐州连年饥荒，百姓冲击官仓，珍贵器物被洗劫！,主公，徐州连年饥荒，百姓冲击官仓，珍贵器物被洗劫！,主君、徐州は連年飢饉に見舞われ、民衆が官倉を襲撃し、貴重な器物が略奪されました！,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
因为民心低于60触发的负面事件，请尽快将民心提升到60以上,因为民心低于60触发的负面事件，请尽快将民心提升到60以上,民心が60未満のため発生したネガティブイベントです。早急に民心を60以上に引き上げてください,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
